id,original_text,published_date,label
mg_5e5b26f96c22d4001aca88de_11518476473093,"
 新的NCP冠狀病毒可能會很多天都沒有感染的跡象，那麼如何知道他/她是否被感染了呢？
 最新信息是潛伏期可能長達28天，才有COVID 19症狀明顯。

 那個時候一個人發燒和/或咳嗽才去醫院時，肺部通常有50％的纖維化，為時已晚！

 台灣專家提供了一個簡單的自我檢查，我們每天早晨都可以進行；

 深呼吸，屏住呼吸10秒鐘以上。
 如果您這樣做而沒有咳嗽，沒有不適，悶氣或緊繃等現象，則表明肺部沒有纖維化，基本上表明沒有感染。

 在關鍵時刻，請每天早晨在乾淨的環境中進行自我檢查！

 日本醫生治療COVID-19病例的嚴重建議。 每個人都應確保您的嘴巴和喉嚨濕潤，切勿乾燥。
 至少每15分鐘喝幾口水。
 為什麼呢？
 即使病毒確實進入了您的口腔，飲用水或其他液體也會通過食道將其沖洗掉並進入胃中。
 您的胃酸會殺死所有病毒。
 如果您不經常喝足夠的水，則該病毒會進入您的氣管並進入LUNGS。
 那很危險。

 請發送和與家人，朋友和每個人分享有關此！

 保重大家，並希望世界盡快從日冕病毒中恢復過來。

  祝大家幸福快樂。
  🙏
 --",2020/3/1,11
mg_5e5b28816c22d4001aca88ea_11518504781089,"
 新的NCP冠狀病毒可能會很多天都沒有感染的跡象，那麼如何知道他/她是否被感染了呢？
 最新信息是潛伏期可能長達28天，才有COVID 19症狀明顯。

 那個時候一個人發燒和/或咳嗽才去醫院時，肺部通常有50％的纖維化，為時已晚！

 台灣專家提供了一個簡單的自我檢查，我們每天早晨都可以進行；

 深呼吸，屏住呼吸10秒鐘以上。
 如果您這樣做而沒有咳嗽，沒有不適，悶氣或緊繃等現象，則表明肺部沒有纖維化，基本上表明沒有感染。

 在關鍵時刻，請每天早晨在乾淨的環境中進行自我檢查！

 日本醫生治療COVID-19病例的嚴重建議。 每個人都應確保您的嘴巴和喉嚨濕潤，切勿乾燥。
 至少每15分鐘喝幾口水。
 為什麼呢？
 即使病毒確實進入了您的口腔，飲用水或其他液體也會通過食道將其沖洗掉並進入胃中。
 您的胃酸會殺死所有病毒。
 如果您不經常喝足夠的水，則該病毒會進入您的氣管並進入LUNGS。
 那很危險。

 請發送和與家人，朋友和每個人分享有關此！

 保重大家，並希望世界盡快從日冕病毒中恢復過來。

  祝大家幸福快樂。
  🙏
 --",2020/3/1,11
mg_5e5b56376c22d4001aca8a78_11519360055961,"收到消息：新的NCP冠狀病毒可能很多天都沒有感染跡象，如何知道他/她是否被感染。 等到他們發燒和/或咳嗽並去醫院的時候，肺通常纖維化程度為50％，為時已晚！

 台灣專家提供了一個簡單的自我檢查，我們每天早晨都可以這樣做：

 深呼吸，屏住呼吸10秒鐘以上。 如果您成功完成了治療而沒有咳嗽，沒有不適，鼻塞或緊繃等現象，則表明肺部沒有纖維化，基本上表明沒有感染。

 在關鍵時刻，請每天早晨在乾淨的環境中進行自我檢查！

 日本醫生治療COVID-19病例的嚴重建議。 每個人都應確保您的嘴巴和喉嚨濕潤，切勿乾燥。 至少每15分鐘喝幾口水。 為什麼？ 即使病毒進入您的嘴...喝水或其他液體也會通過食道將其沖洗到胃中。 一旦進入肚子...您的胃酸將殺死所有病毒。 如果您不經常喝足夠的水，則該病毒會進入您的氣管並進入LUNGS。 那很危險。
 請發送和與家人，朋友和每個人分享有關此！ 保重每一個人，使世界盡快從日冕病毒中恢復過來。 願所有人幸福快樂🙏",2020/3/1,11
mg_5e5b905d6c22d4001aca8c38_11520462559374,"收到: 新的ncp冠狀病毒可能在許多天內沒有感染跡象, 怎麼知道他/她是否感染了. 當他們發燒和/或咳嗽然後去醫院時, 肺通常是50 %的纖維, 為時已晚!

台灣專家提供一個簡單的自我檢查, 我們每天早上可以做:

深呼吸, 屏住呼吸超過10秒. 如果你成功地完成它, 沒有咳嗽, 沒有不舒服, 堅固或緊緊等, 證明肺部沒有纖維, 基本上表示沒有感染.

在關鍵時刻, 請每天早上在空氣清潔的環境中自我檢查!

日本醫生治療covid-19病例的嚴肅建議. 每個人都應該確保你的嘴和喉嚨濕潤, 永遠不會乾燥. 至少每15分鐘喝幾口水. 為什麼? 即使病毒進入你的嘴裡... 飲用水或其他液體也會通過你的食道和胃洗淨它們. 一旦進入肚子... 你的胃酸會殺死所有病毒. 如果你沒有更經常喝足夠的水... 病毒可以進入你的風管和肺部. 這是非常危險的.
請傳送與家人, 朋友和大家分享這個! 大家保重, 願世界很快從日冕病毒中恢復過來. 願大家都平安快樂",2020/3/1,11
mg_5e5b9caf6c22d4001aca8c8f_11520715727478,"收到消息：新的NCP冠狀病毒可能很多天都沒有顯示出感染的跡象，如何知道他/她是否被感染。等到他們發燒和/或咳嗽並去醫院的時候，肺通常纖維化程度為50％，為時已晚！

台灣專家提供了一個簡單的自我檢查，我們每天早晨都可以這樣做：

深呼吸，屏住呼吸10秒鐘以上。如果您成功完成了治療而沒有咳嗽，沒有不適，鼻塞或緊繃等現象，則表明肺部沒有纖維化，基本上表明沒有感染。

在關鍵時刻，請每天早晨在乾淨的環境中進行自我檢查！

日本醫生治療COVID-19病例的嚴重建議。每個人都應確保您的嘴巴和喉嚨濕潤，切勿乾燥。至少每15分鐘喝幾口水。為什麼？即使病毒進入您的嘴...喝水或其他液體也會通過食道將其沖洗到胃中。一旦進入肚子...您的胃酸將殺死所有病毒。如果您不經常喝足夠的水，則該病毒會進入您的氣管並進入肺。",2020/3/1,11
mg_5e5ba57c6c22d4001aca8cf0_11520910421308,"新的NCP冠狀病毒可能沒有顯示感染的跡象許多天，怎麼能知道他/她是否被感染。當他們發燒和/或咳嗽去醫院的時候，肺部通常有50%的纖維化。已經太遲了！
臺灣專家提供了一個我們每天早上都能做的簡單的自我檢查：
深吸一口氣，屏住呼吸10秒以上。如果你成功地完成它沒有咳嗽，沒有不適，悶熱或緊張等證明沒有纖維化在肺部，基本上表明沒有感染。
在關鍵時刻，請每天早上在空氣清新的環境中進行自我檢查！
日本醫生治療COVID-19例的嚴重優秀建議。每個人都應該確保你的口腔和喉嚨是溼潤的，不要乾燥。至少每15分鐘喝幾口水。爲什麼 即使病毒進入你的嘴裏。.. 飲用水或其他液體會通過食道流進你的胃裏。你的胃酸會殺死所有的病毒。如果你不經常喝足夠的水，病毒就會進入你的氣管，進入肺部。那很危險。
請發送並與家人，朋友和大家分享這一點！請大家注意，世界可能很快就會從冠狀病毒中康復。願一切都好幸福，。",2020/3/1,11
mg_5e5bbf1c6c22d4001aca8dcd_11521510767294,"新型冠狀病毒在感染初期可能沒有任何症狀，在這樣情況下我們也無法知道自己是否感染。等到有咳嗽、發燒等臨床症狀後去醫院的話，50%肺部已經纖維化了。所以等有臨床症狀後去醫院就已經晚了。
1)
臺灣專家提供了每天早上簡單自檢的方法。

深呼吸後，憋氣10秒種以上，如果沒有咳嗽、不適、胸悶的現象的話，說明肺部沒有纖維化。即沒有感染。

建議大家每天通過這樣小小的努力，為自己作一個診斷~~~~~~~~~~~
2)
還有日本專家對新型冠狀病毒提供非常有用的忠告。所有人不要使口和喉嚨處在乾燥的狀態，每15分鐘喝口水是非常有益的，因為即使病毒從口進入到了喉部，通過喝水或其他飲料，讓病毒通過食道進入胃裡。胃裡有胃酸，病毒進到胃裡會被胃酸致死。不經常喝水的話，病毒會通過器官（通過呼吸道）進到肺部的話情況就很危險了。

請把這個資訊與家人，朋友分享！",2020/3/1,11
mg_5e5bcb2b6c22d4001aca8e30_11521775203349,"請閱讀：
收到：新的NCP冠狀病毒可能沒有顯示感染的跡象許多天，怎麼能知道他/她是否被感染。當他們發燒和/或咳嗽去醫院的時候，肺部通常有50%的纖維化。已經太遲了！
臺灣專家提供了一個我們每天早上都能做的簡單的自我檢查：
深吸一口氣，屏住呼吸10秒以上。如果你成功地完成它沒有咳嗽，沒有不適，悶熱或緊張等證明沒有纖維化在肺部，基本上表明沒有感染。
在關鍵時刻，請每天早上在空氣清新的環境中進行自我檢查！
日本醫生治療COVID-19例的嚴重優秀建議。每個人都應該確保你的口腔和喉嚨是溼潤的，不要乾燥。至少每15分鐘喝幾口水。爲什麼 即使病毒進入你的嘴裏。.. 飲用水或其他液體會通過食道流進你的胃裏。你的胃酸會殺死所有的病毒。如果你不經常喝足夠的水，病毒就會進入你的氣管，進入肺部。那很危險。
請發送並與家人，朋友和大家分享這一點！小心，世界可能很快就會從冠狀病毒中恢復。",2020/3/1,11
mg_5e88f214e4dc73425ee5fc26_11521920109159,"新型冠狀病毒19在感染初期可能沒有任何症狀，在這樣情況下我們也無法知道自己是否感染。等到有咳嗽、發燒等臨床症狀後去醫院的話，50%肺部已經纖維化了。所以等有臨床症狀後去醫院就已經晚了。

臺灣專家提供了每天早上簡單自檢的方法。

深呼吸後，憋氣10秒種以上，如果沒有咳嗽、不適、胸悶的現象的話，說明肺部沒有纖維化。即沒有感染。

建議大家每天通過這樣小小的努力，為自己作一個診斷~

還有日本專家對新型冠狀病毒提供非常有用的忠告。所有人不要使口和喉嚨處在乾燥的狀態，每15分鐘喝口水是非常有益的，因為即使病毒從口進入到了喉部，通過喝水或其他飲料，讓病毒通過食道進入胃裡。胃裡有胃酸，病毒進到胃裡會被胃酸致死。不經常喝水的話，病毒會通過器官（通過呼吸道）進到肺部的話情況就很危險了。

情把這個資訊與家人分享！",2020/3/1,11
mg_5e88f21ee4dc73425ee6244e_11518307328695,"收到：新的NCP冠狀病毒可能沒有顯示感染的跡象許多天，怎麼能知道他/她是否被感染。當他們發燒和/或咳嗽去醫院的時候，肺部通常有50%的纖維化。已經太遲了！
臺灣專家提供了一個我們每天早上都能做的簡單的自我檢查：
深吸一口氣，屏住呼吸10秒以上。如果你成功地完成它沒有咳嗽，沒有不適，悶熱或緊張等證明沒有纖維化在肺部，基本上表明沒有感染。
在關鍵時刻，請每天早上在空氣清新的環境中進行自我檢查！
日本醫生治療COVID-19例的嚴重優秀建議。每個人都應該確保你的口腔和喉嚨是溼潤的，不要乾燥。至少每15分鐘喝幾口水。爲什麼 即使病毒進入你的嘴裏。.. 飲用水或其他液體會通過食道流進你的胃裏。你的胃酸會殺死所有的病毒。如果你不經常喝足夠的水，病毒就會進入你的氣管，進入肺部。那很危險。
請發送並與家人，朋友和大家分享這一點！請大家注意，世界可能很快就會從冠狀病毒中康復。願一切都好幸福",2020/3/1,11
mg_5e88f21ee4dc73425ee6424e_11518900833377,"收到：新的NCP冠狀病毒可能沒有顯示感染的跡象許多天，怎麼能知道他/她是否被感染。當他們發燒和/或咳嗽去醫院的時候，肺部通常有50%的纖維化。已經太遲了！
臺灣專家提供了一個我們每天早上都能做的簡單的自我檢查：
深吸一口氣，屏住呼吸10秒以上。如果你成功地完成它沒有咳嗽，沒有不適，悶熱或緊張等證明沒有纖維化在肺部，基本上表明沒有感染。
在關鍵時刻，請每天早上在空氣清新的環境中進行自我檢查！
日本醫生治療COVID-19例的嚴重優秀建議。每個人都應該確保你的口腔和喉嚨是溼潤的，不要乾燥。至少每15分鐘喝幾口水。爲什麼 即使病毒進入你的嘴裏。.. 飲用水或其他液體會通過食道流進你的胃裏。你的胃酸會殺死所有的病毒。如果你不經常喝足夠的水，病毒就會進入你的氣管，進入肺部。那很危險。
請發送並與家人，朋友和大家分享這一點！請大家注意，世界可能很快就會從冠狀病毒中康復。願一切都好幸福",2020/3/1,11
mg_5e88f222e4dc73425ee6a4d8_11521133227780,"收到：新的NCP冠狀病毒可能沒有顯示感染的跡象許多天，怎麼能知道他/她是否被感染。當他們發燒和/或咳嗽去醫院的時候，肺部通常有50的纖維化。已經太遲了！
臺灣專家提供了一個我們每天早上都能做的簡單的自我檢查：
深吸一口氣，屏住呼吸10秒以上。如果你成功地完成它沒有咳嗽，沒有不適，悶熱或緊張等證明沒有纖維化在肺部，基本上表明沒有感染。
在關鍵時刻，請每天早上在空氣清新的環境中進行自我檢查！
日本醫生治療COVID-19例的嚴重優秀建議。每個人都應該確保你的口腔和喉嚨是溼潤的，不要乾燥。至少每15分鐘喝幾口水。爲什麼 即使病毒進入你的嘴裏。.. 飲用水或其他液體會通過食道流進你的胃裏。你的胃酸會殺死所有的病毒。如果你不經常喝足夠的水，病毒就會進入你的氣管，進入肺部。那很危險。
請發送並與家人，朋友和大家分享這一點！請大家注意，世界可能很快就會從冠狀病毒中康復。願一切都好幸福",2020/3/1,11
mg_5e88f24ae4dc73425ee85045_11519269645132,"收到：新的NCP冠狀病毒可能沒有顯示感染的跡象許多天，怎麼能知道他/她是否被感染。當他們發燒和/或咳嗽去醫院的時候，肺部通常有50的纖維化。已經太遲了！
臺灣專家提供了一個我們每天早上都能做的簡單的自我檢查：
深吸一口氣，屏住呼吸10秒以上。如果你成功地完成它沒有咳嗽，沒有不適，悶熱或緊張等證明沒有纖維化在肺部，基本上表明沒有感染。
在關鍵時刻，請每天早上在空氣清新的環境中進行自我檢查！
日本醫生治療COVID-19例的嚴重優秀建議。每個人都應該確保你的口腔和喉嚨是溼潤的，不要乾燥。至少每15分鐘喝幾口水。爲什麼 即使病毒進入你的嘴裏。.. 飲用水或其他液體會通過食道流進你的胃裏。你的胃酸會殺死所有的病毒。如果你不經常喝足夠的水，病毒就會進入你的氣管，進入肺部。那很危險。
請發送並與家人，朋友和大家分享這一點！請大家注意，世界可能很快就會從冠狀病毒中康復。願一切都好幸福",2020/3/1,11
